,response,distributions,probable_topic,topic_probability
108,"['nothing', 'receive', 'email', 'teacher', 'state', 'child', 'complete', 'assignment', 'first', 'hearing', 'teacher', 'digital', 'learning', 'please', 'excuse', 'spike', 'coffee']","[(0, 0.46831685), (1, 0.45504338), (2, 0.030838158), (3, 0.045801606)]",,
109,"['online', 'learning', 'struggle', 'disadvantage', 'student', 'blend', 'learning', 'student', 'spend', 'classroom', 'flesh', 'blood', 'teacher', 'peer', 'utilise', 'online', 'digital', 'learning', 'strategy', 'supplement', 'traditional', 'instruction', 'replace']","[(0, 0.23966855), (1, 0.5153982), (2, 0.022042766), (3, 0.22289045)]",,
110,"['business', 'remote', 'working', 'occasional', 'rent', 'office', 'space', 'meeting', 'landlord', 'going', 'teacher', 'union', 'already', 'fear', 'effect', 'digital', 'learning', 'normal', 'become', 'everything', 'change']","[(0, 0.45681322), (1, 0.4387741), (2, 0.04201359), (3, 0.062399093)]",,
111,"['helping', 'professor', 'digital', 'learning', 'covid-19', 'physical', 'distance', 'somebody', 'log', 'class', 'personal', 'account', 'basic', 'posing', 'underwear', 'either', 'horrendous', 'mistake', 'extreme', 'power']","[(0, 0.33660147), (1, 0.5358793), (2, 0.051311236), (3, 0.07620803)]",,
112,"['rule', 'playbook', 'digital', 'learning', 'thing', 'problem', 'teacher', 'learning', 'embracing', 'first', 'digital', 'teacher', 'thank', 'eagle', 'continuously', 'putting', 'student', 'first']","[(0, 0.36990663), (1, 0.46449986), (2, 0.024358483), (3, 0.14123501)]",,
113,"['district', 'launch', 'digital', 'learning', 'cry', 'upload', 'additional', 'resource', 'spend', 'literal', 'weird', 'still', 'shock', 'ending', 'first', 'semester', 'really', 'teaching', 'covid19', 'teacherstrong']","[(0, 0.23333529), (1, 0.5248601), (2, 0.1889768), (3, 0.052827824)]",,
114,"['thinking', 'really', 'letting', 'crazy', 'stressful', 'compete', 'teacher', 'digital', 'learning', 'idea', 'support', 'teacher', 'competition']","[(0, 0.5401445), (1, 0.37146014), (2, 0.035568524), (3, 0.052826814)]",,
115,"['teacher', 'agree', 'already', 'student', 'digital', 'learning', 'actually', 'prefer', 'learning', 'directly', 'teacher', 'rather', 'stuff', 'force']","[(0, 0.4133284), (1, 0.40163946), (2, 0.027217837), (3, 0.15781426)]",,
116,"['digital', 'learning', 'enjoyable', 'since', 'getting', 'copious', 'amount', 'online', 'manage', 'project', 'unit', 'study', 'become', 'tedious', 'depress', 'daily', 'basis']","[(0, 0.27561423), (1, 0.6199719), (2, 0.042013906), (3, 0.06240003)]",,
117,"['understand', 'student', 'limited', 'access', 'internet', 'teacher', 'issue', 'student', 'penalize', 'access', 'digital', 'learning']","[(0, 0.33529913), (1, 0.32203346), (2, 0.030837901), (3, 0.31182948)]",,
118,"['front', 'line', 'cruise', 'industry', 'higher', 'digital', 'communicator', 'manage', 'covid-19', 'crisis', 'learn', 'socialmedia', 'crisiscommunications', 'digitallearning', 'smcla']","[(0, 0.3262159), (1, 0.56907976), (2, 0.04229812), (3, 0.062406205)]",,
119,"['suddenly', 'shifting', 'college', 'course', 'online', 'demand', 'effort', 'everyone', 'involve', 'burden', 'especially', 'heavy', 'adjunct', 'instructor', 'highered', 'digitallearning']","[(0, 0.6899765), (1, 0.14521106), (2, 0.066923656), (3, 0.097888805)]",,
120,"['suddenly', 'shifting', 'college', 'course', 'online', 'demand', 'effort', 'everyone', 'involve', 'burden', 'especially', 'heavy', 'adjunct', 'instructor', 'highered', 'digitallearning']","[(0, 0.6898262), (1, 0.14536126), (2, 0.066923715), (3, 0.097888805)]",,
121,"['everyone', 'complain', 'digital', 'learning', 'disruptive', 'grade', 'teacher', 'explain', 'complication', 'disruptive', 'understand', 'justify', 'setting', 'student', 'teacher', 'stayhome']","[(0, 0.46830562), (1, 0.32204673), (2, 0.030837908), (3, 0.1788097)]",,
122,"['training', 'teacher', 'digital', 'learning', 'management', 'system', 'online', 'learning', 'pedagogy', 'crisis', 'essential', 'transition', 'online', 'learning', 'modality', 'crisis', 'covid19']","[(0, 0.26484537), (1, 0.6746188), (2, 0.024358422), (3, 0.036177408)]",,
123,"['though', 'circumstances', 'digital', 'learning', 'happening', 'teacher', 'admin', 'collaboration', 'happening', 'become', 'group', 'effort', 'fledchat']","[(0, 0.38674814), (1, 0.37148783), (2, 0.18893597), (3, 0.052828096)]",,
124,"['digitallearning', 'confirm', 'child', 'trust', 'without', 'teacher', 'covid2019', 'workingmom', 'thirdgrade']","[(0, 0.76761323), (1, 0.104320936), (2, 0.051845968), (3, 0.076219805)]",,
125,"['parent', 'stressful', 'teacher', 'responsibility', 'digitallearning', 'article', 'learn', 'break']","[(0, 0.7676135), (1, 0.104320765), (2, 0.051845975), (3, 0.07621982)]",,
126,"['team', 'update', 'computing', 'admin', 'computing', 'business', 'week', 'problem', 'touch', 'teacher', 'keeplearning', 'digitallearning']","[(0, 0.76760983), (1, 0.10432439), (2, 0.051845975), (3, 0.07621982)]",,
127,"['educator', 'practice', 'social', 'distance', 'implement', 'digital', 'learning', 'student', 'juggling', 'family', 'exhausting.teacher', 'interrupt', 'leaning', 'social', 'emotional', 'learning', 'covid', 'crisis', 'edtech']","[(0, 0.28915122), (1, 0.5273863), (2, 0.024360789), (3, 0.15910172)]",,
128,"['scottish', 'teacher', 'experience', 'service', 'problem', 'gsuite', 'slowness', 'page', 'refuse', 'please', 'contact', 'people', 'using', 'services', 'today', 'edtech', 'scotland', 'digitallearning']","[(0, 0.81255585), (1, 0.082694784), (2, 0.04234223), (3, 0.06240711)]",,
129,"['suddenly', 'shifting', 'college', 'course', 'online', 'demand', 'effort', 'everyone', 'involve', 'burden', 'especially', 'heavy', 'adjunct', 'instructor', 'highered', 'digitallearning']","[(0, 0.68987566), (1, 0.14531183), (2, 0.06692369), (3, 0.097888805)]",,
130,"['suddenly', 'shifting', 'college', 'course', 'online', 'demand', 'effort', 'everyone', 'involve', 'burden', 'especially', 'heavy', 'adjunct', 'instructor', 'highered', 'digitallearning']","[(0, 0.68977857), (1, 0.14540891), (2, 0.06692373), (3, 0.097888805)]",,
131,"['seeing', 'teacher', 'miss', 'worrying', 'student', 'heartbreaking', 'inspire', 'anyone', 'think', 'teacher', 'teach', 'summer', 'know', 'nothing', 'teacher', 'hearts', 'heartsandminds', 'nisdlegends', 'digitallearning', 'nisdhsela']","[(0, 0.73043686), (1, 0.059646517), (2, 0.031030597), (3, 0.17888606)]",,
132,"['technically', 'spring', 'bring', 'teacher', 'reconnecting', 'review', 'restart', 'teaching', 'prepping', 'week', 'digital', 'learning', 'planning', 'going']","[(0, 0.33533865), (1, 0.4549472), (2, 0.16390957), (3, 0.045804586)]",,
133,"['teacher', 'try', '-@scigirl_jaz', 'establish', 'socialdistancing', 'digitallearning', 'covid19', 'schoolsout']","[(0, 0.76761526), (1, 0.10431896), (2, 0.051845968), (3, 0.076219805)]",,
134,"['shout', 'bella', 'teacher', 'gunter', 'rock', 'digital', 'learning', 'kindergartner', 'filler', 'activity', 'addition', 'problem', 'writing', 'embed', 'equation', 'target', 'language', 'going', 'quality', 'world', 'class', 'learning']","[(0, 0.46816748), (1, 0.45519122), (2, 0.03083856), (3, 0.045802746)]",,
135,"['irritate', 'teacher', 'blowing', 'email', 'digital', 'learning', 'complete', 'project', 'leave', 'alone']","[(0, 0.38674387), (1, 0.5248597), (2, 0.035568792), (3, 0.052827638)]",,
136,"['wrong', 'child', 'digital', 'learning', 'teacher', 'available', 'question', 'guidance']","[(0, 0.45681325), (1, 0.43877408), (2, 0.04201358), (3, 0.062399086)]",,
137,"['right', 'technology', 'replace', 'great', 'teacher', 'question', 'look', 'future', 'though', 'student', 'accustom', 'digital', 'learning', 'teacher', 'struggle', 'things', 'likely', 'change', 'covid19ed']","[(0, 0.46830562), (1, 0.32204676), (2, 0.030837908), (3, 0.17880972)]",,
138,"['mandate', 'teacher', 'completely', 'digital', 'learning', 'design', 'process', 'literally', 'group', 'admin', 'around', 'table', 'frustrate']","[(0, 0.3867481), (1, 0.37148783), (2, 0.18893595), (3, 0.05282809)]",,
139,"['uncle', 'currently', 'piss', 'getting', 'email', 'student', 'submit', 'stuff', 'canvas', 'digital', 'learning', 'administration', 'teacher']","[(0, 0.38673684), (1, 0.3714542), (2, 0.035568576), (3, 0.2062404)]",,
140,"['digital', 'learning', 'internet', 'connection', 'online', 'meeting', 'teacher', 'struggle', 'inthistogether']","[(0, 0.45681325), (1, 0.4387741), (2, 0.042013586), (3, 0.062399086)]",,
141,"['sorry', 'absolutely', 'digital', 'learning', 'teacher', 'giving', 'would', 'school']","[(0, 0.45681325), (1, 0.43877408), (2, 0.042013586), (3, 0.062399086)]",,
142,"['suddenly', 'shifting', 'college', 'course', 'online', 'demand', 'effort', 'everyone', 'involve', 'burden', 'especially', 'heavy', 'adjunct', 'instructor', 'highered', 'digitallearning']","[(0, 0.68998355), (1, 0.14520395), (2, 0.066923656), (3, 0.0978888)]",,
143,"['suddenly', 'shifting', 'college', 'course', 'online', 'demand', 'effort', 'everyone', 'involve', 'burden', 'especially', 'heavy', 'adjunct', 'instructor', 'highered', 'digitallearning']","[(0, 0.68984526), (1, 0.14534225), (2, 0.06692371), (3, 0.097888805)]",,
144,"['already', 'cancel', 'kansas', 'young', 'daughter', 'husband', 'still', 'stick', 'italy', 'digital', 'learning', 'month', 'sight']","[(0, 0.33660144), (1, 0.5358793), (2, 0.051311232), (3, 0.076208025)]",,
145,"['digital', 'learning', 'stuff', 'sooooooo', 'could', 'never', 'teacher']","[(0, 0.5401015), (1, 0.37150162), (2, 0.035568897), (3, 0.052827917)]",,
146,"['teacher', 'immediately', 'convert', 'classroom', 'digital', 'learning', 'platform', 'balance', 'community', 'dealing', 'death', 'problem']","[(0, 0.45681322), (1, 0.4387741), (2, 0.04201359), (3, 0.062399093)]",,
147,"['digitallearning', 'shebbie', 'almost', 'teacher', 'appreciate', 'since', 'available', 'donerman', 'doglife', 'playwithme']","[(0, 0.767619), (1, 0.10431523), (2, 0.05184597), (3, 0.07621982)]",,
148,"['digital', 'learning', 'parent', 'everywhere', 'exclaiming', 'teacher', 'severely', 'underpay']","[(0, 0.45681325), (1, 0.43877408), (2, 0.04201358), (3, 0.062399086)]",,
149,"['coworker', 'week', 'already', 'sleeping', 'first', 'lesson', 'load', 'google', 'classroom', 'fire', 'quarantinecats', 'teacher', 'digitallearning', 'nnpsstrong', 'wegotthis']","[(0, 0.7676111), (1, 0.10432308), (2, 0.051845968), (3, 0.076219805)]",,
150,"['nothing', 'stops', 'quality', 'teaching', 'learning', 'today', 'capacity', 'social', 'study', 'virtual', 'training', 'equip', 'teacher', 'knowledge', 'resource', 'digital', 'learning', 'standard', 'excellence.#apsstrong', 'education']","[(0, 0.38772842), (1, 0.42666227), (2, 0.14469111), (3, 0.040918145)]",,
151,"['sorry', 'offend', 'teach', 'district', 'majority', 'access', 'teacher', 'prepare', 'digital', 'learning']","[(0, 0.45681322), (1, 0.4387741), (2, 0.04201359), (3, 0.062399093)]",,
152,"['nephew', 'digital', 'learning', 'least', 'basically', 'teacher', 'terrify', 'pressure']","[(0, 0.45681325), (1, 0.43877408), (2, 0.042013586), (3, 0.062399086)]",,
153,"['student', 'killing', 'digital', 'learning', 'morning', 'digitallearningday', 'proudteacher', 'googleclassroom', 'schoology', 'remind']","[(0, 0.27560985), (1, 0.4387653), (2, 0.042013627), (3, 0.24361122)]",,
154,"['perfect', 'enemy', 'teaching', 'continuity', 'covid-19', 'pandemic', 'digital', 'learning', 'application', 'medium', 'university', 'edinburgh']","[(0, 0.23333095), (1, 0.52488333), (2, 0.18895864), (3, 0.052827068)]",,
155,"['teacher', 'never', 'assign', 'force', 'digital', 'learning']","[(0, 0.5401016), (1, 0.37150165), (2, 0.03556888), (3, 0.052827913)]",,
156,"['school', 'business', 'exclude', 'think', 'large', 'group', 'gather', 'teacher', 'tomorrow', 'adult', 'digital', 'learning']","[(0, 0.33588958), (1, 0.32412747), (2, 0.16511771), (3, 0.17486526)]",,
157,"['french', 'teacher', 'gervais', 'ready', 'student', 'taking', 'digital', 'learning', 'level']","[(0, 0.3867368), (1, 0.3714542), (2, 0.035568573), (3, 0.20624039)]",,
158,"['school', 'country', 'manage', 'teacher', 'prepare', 'digital', 'learning', 'skeleton', 'staff', 'parent', 'deprive', 'child', 'still', 'sending', 'teacher', 'especially', 'every', 'invincible']","[(0, 0.5401445), (1, 0.37146014), (2, 0.035568524), (3, 0.052826814)]",,
159,"['doctor', 'healing', 'stocking', 'shelf', 'truck', 'driver', 'driving', 'night', 'farmer', 'sleeping', 'teacher', 'teaching', 'shine', 'unfortunate', 'situation', 'digital', 'learning', 'scary', 'opportunity']","[(0, 0.33535373), (1, 0.32222834), (2, 0.16394614), (3, 0.17847176)]",,
160,"['insult', 'digital', 'learning', 'teacher', 'public', 'school', 'learning', 'teacher', 'assume', 'train', 'interchangeable']","[(0, 0.46830058), (1, 0.45506102), (2, 0.030837802), (3, 0.045800608)]",,
161,"['extra', 'level', 'crazy', 'begin', 'week', 'assist', 'teacher', 'digital', 'learning', 'school', 'already', 'exhaust', 'thinking']","[(0, 0.45681325), (1, 0.4387741), (2, 0.042013586), (3, 0.062399086)]",,
162,"['digital', 'learning', 'email', 'teacher', 'first', 'entire', 'academic', 'existence']","[(0, 0.45681325), (1, 0.4387741), (2, 0.042013586), (3, 0.062399086)]",,
163,"['vodka', 'grade', 'teacher', 'found', 'school', 'notice', 'digital', 'learning', 'provide', 'helpful', 'student', 'income']","[(0, 0.38673684), (1, 0.3714542), (2, 0.035568576), (3, 0.2062404)]",,
164,"['overprice', 'researchless', 'program', 'suddenly', 'graciously', 'taking', 'advantage', 'desperate', 'panic', 'teacher', 'suddenly', 'face', 'switching', 'entirely', 'digital', 'learning', 'heartless']","[(0, 0.45681325), (1, 0.4387741), (2, 0.042013586), (3, 0.062399086)]",,
165,"['teacher', 'come', 'digital', 'learning', 'internet']","[(0, 0.45681325), (1, 0.43877408), (2, 0.042013586), (3, 0.062399086)]",,
166,"['teacher', 'frustrate', 'restriction', 'involve', 'search', 'educational', 'video', 'student', 'edchat', 'edleaders', 'digitallearning']","[(0, 0.6875945), (1, 0.070036374), (2, 0.035849586), (3, 0.20651959)]",,
167,"['zusammenhang', 'gründung', 'forschungsgruppe', 'bildung', 'digital', 'wandel', 'besetzt', 'sechs', 'stellen', 'davon', 'professorenstelle', 'didaktik', 'medien', 'schwerpunkt', 'digital', 'learning', 'teaching', 'digitalisierung']","[(0, 0.23333302), (1, 0.5248709), (2, 0.18896863), (3, 0.052827444)]",,
168,"['space', 'booking', 'forget', 'anymore', 'onlineteacher', 'digitallearning']","[(0, 0.6899816), (1, 0.14520591), (2, 0.066923656), (3, 0.0978888)]",,
169,"['agree', 'rarely', 'actual', 'emergency', 'classroom', 'phone', 'teacher', 'handle', 'emergency', 'call', 'admin4backup', '1-to-1', 'ipads', 'digital', 'learning', 'cover', 'classroom', 'using', 'phone', 'learning', 'devices']","[(0, 0.38673288), (1, 0.52487206), (2, 0.035568446), (3, 0.052826595)]",,
170,"['lower', 'level', 'restriction', 'critical', 'interventiions', 'place', 'across', 'university', 'amp;tvet', 'college', 'effective', 'multi', 'modul', 'remote', 'learning', 'system', 'digital', 'system', 'physical', 'delivery', 'academic', 'material', 'learning', 'resume']","[(0, 0.23332755), (1, 0.6782776), (2, 0.03556839), (3, 0.05282644)]",,
171,"['angry', 'stun', 'hurtful', 'insult', 'teacher', 'work', 'tirelessly', 'week', 'transform', 'learning', 'remote', 'delivery', 'given', 'ensure', 'continuity', 'completely', 'change', 'using', 'illogical']","[(0, 0.5578997), (1, 0.31458202), (2, 0.05131096), (3, 0.07620728)]",,
172,"['fighting', 'stigma', 'black', 'woman', 'history', 'teach', 'pandemic', 'force', 'remote', 'delivery', 'necessity', 'teaching', 'higher', 'education', 'spend', 'wisely']","[(0, 0.33662012), (1, 0.31448096), (2, 0.27268758), (3, 0.076211296)]",,
173,"['take', 'month', 'design', 'quality', 'online', 'course', 'currently', 'deliver', 'ontario', 'college', 'remote', 'emergency', 'delivery', 'continue', 'deliver', 'coming', 'month', 'faculty', 'given', 'anything']","[(0, 0.7163969), (1, 0.1198247), (2, 0.065898), (3, 0.09788034)]",,
174,"['article', 'college', 'president', 'view', 'covid-19', 'crisis', 'remote', 'distance', 'delivery', 'intentionally', 'shape', 'engagement', 'online', 'learning', 'virtual', 'experience', 'form', 'hybrid', 'learning']","[(0, 0.27560708), (1, 0.61998075), (2, 0.042013444), (3, 0.062398713)]",,
175,"['remote', 'delivery', 'issue', 'university', 'staff', 'superannuation']","[(0, 0.432256), (1, 0.40398586), (2, 0.06589323), (3, 0.0978649)]",,
176,"['thing', 'anchor', 'daily', 'amazon', 'delivery', 'serving', 'remote', 'substitute', 'teacher', 'lausd-', 'school', 'knowing', 'trauma', 'going', 'already', 'trauma', 'surviviors', 'grownup', 'make', 'right']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
177,"['couple', 'technological', 'incarceration', 'remote', 'electric', 'shock', 'delivery', 'propose', 'torture', 'professor', 'swinburne', 'university', 'whose', 'chancellor', 'professor', 'subject', 'disability', 'abuse', 'impunity', 'destroy']","[(0, 0.432256), (1, 0.40398586), (2, 0.06589323), (3, 0.0978649)]",,
178,"['small', 'consultancy', 'college', 'family', 'spread', 'continent', 'completely', 'restructure', 'content', 'project', 'remote', 'delivery', 'week', 'coming', 'speak']","[(0, 0.4322881), (1, 0.40394583), (2, 0.06589522), (3, 0.09787078)]",,
179,"['fcsvanguard', 'teacher', 'killing', 'delivery', 'remote', 'sessions', 'session', 'tomorrow', 'others', 'topic']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
180,"['desperately', 'impossible', 'counter', 'girlfriend', 'school', 'senior', 'years', 'workload', 'content', 'factor', 'apparently', 'technology', 'use&amp', 'application', 'remote', 'learning', 'delivery', 'veerry', 'patchy', 'across', 'teacher', 'school']","[(0, 0.5578997), (1, 0.31458202), (2, 0.05131096), (3, 0.07620728)]",,
181,"['college', 'move', 'course', 'remote', 'delivery', 'learning', 'management', 'system', 'teleconferencing', 'technology', 'provide', 'tool', 'heart', 'online', 'education', 'kevin', 'explain', 'challenge']","[(0, 0.43225592), (1, 0.40398598), (2, 0.06589322), (3, 0.09786486)]",,
